步骘,诸葛瑾,好友,unknown,unknown
严畯,诸葛瑾,好友,unknown,unknown
孙权,诸葛瑾,好友,吴,unknown
孙皎,诸葛瑾,好友,unknown,unknown
黄月英,诸葛亮,妻子,unknown,蜀
诸葛怀,诸葛亮,儿子,unknown,蜀
诸葛瞻,诸葛亮,儿子,unknown,蜀
诸葛果,诸葛亮,女儿,unknown,蜀
诸葛珪,诸葛亮,父亲,unknown,蜀
诸葛乔,诸葛亮,养子,unknown,蜀
诸葛瑾,诸葛亮,哥哥,unknown,蜀
诸葛均,诸葛亮,弟弟,unknown,蜀
黄承彦,诸葛亮,岳父,unknown,蜀
诸葛尚,诸葛亮,孙子,unknown,蜀
诸葛京,诸葛亮,孙子,unknown,蜀
诸葛质,诸葛亮,孙子,unknown,蜀
诸葛融,诸葛亮,侄子,unknown,蜀
诸葛恪,诸葛亮,侄子,吴,蜀
庞涣,诸葛亮,外甥,unknown,蜀
蒯祺,诸葛亮,姐夫,unknown,蜀
庞山民,诸葛亮,姐夫,unknown,蜀
诸葛诞,诸葛亮,堂弟,魏,蜀
刘禅,诸葛亮,亲家公,蜀,蜀
石韬,诸葛亮,好友,unknown,蜀
徐庶,诸葛亮,好友,蜀,蜀
鲁肃,诸葛亮,好友,吴,蜀
孟建,诸葛亮,好友,unknown,蜀
崔钧,诸葛亮,好友,unknown,蜀
马谡,诸葛亮,好友,蜀,蜀
鄷公玖,诸葛亮,老师,unknown,蜀
姜维,诸葛亮,学生,蜀,蜀
孟获,祝融夫人,丈夫,unknown,unknown
带来洞主,祝融夫人,弟弟,unknown,unknown
关索,祝融夫人,女婿,蜀,unknown
孟节,祝融夫人,大伯哥,unknown,unknown
孟优,祝融夫人,小叔子,蜀,unknown
葛玄,左慈,学生,unknown,unknown
鲍靓,左慈,学生,unknown,unknown
